Time (s),Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
0.10085463523864746,-6.402539062500001,4.11044921875,5.40244140625,-24.7802734375,90.14892578125,38.9404296875
0.2009437084197998,-5.565136718750001,3.8185546875000003,7.024609375000001,32.2265625,9.58251953125,-10.43701171875
0.3013474941253662,-5.9814453125,2.42607421875,6.9911132812500005,-9.09423828125,2.197265625,-118.34716796875
0.40183496475219727,-9.240136718750001,2.06240234375,8.096484375000001,-14.09912109375,-128.72314453125,-64.5751953125
0.5023300647735596,-4.1630859375,1.7896484375000001,7.670605468750001,-21.91162109375,-69.091796875,-85.75439453125
0.6024391651153564,-5.6034179687500005,1.2728515625,6.651367187500001,-4.08935546875,-59.08203125,-28.6865234375
0.7028923034667969,-5.1296875,0.88046875,8.43623046875,39.794921875,13.61083984375,2.25830078125
0.8035895824432373,-5.78525390625,1.3350585937500001,9.436328125000001,4.39453125,6.9580078125,10.8642578125
0.9037718772888184,-4.895214843750001,1.5551757812500002,6.82841796875,-28.1982421875,70.12939453125,-58.4716796875
1.0044276714324951,-5.0052734375000005,1.00966796875,8.0103515625,6.28662109375,-1.0986328125,-2.99072265625
1.1047074794769287,-5.01005859375,1.3254882812500002,7.862011718750001,-3.11279296875,4.5166015625,34.48486328125
1.204817771911621,-5.732617187500001,1.129296875,8.03427734375,-33.99658203125,3.5400390625,34.66796875
1.3050928115844727,-6.531738281250001,0.23447265625000002,8.622851562500001,-90.88134765625,79.1015625,39.00146484375
1.4054174423217773,-6.2302734375,0.593359375,7.92900390625,-3.173828125,-22.0947265625,6.103515625
1.5058746337890625,-5.09140625,0.6268554687500001,7.84287109375,-4.69970703125,-13.73291015625,24.10888671875
1.6062066555023193,-5.0052734375000005,0.6507812500000001,8.60849609375,-6.7138671875,-21.1181640625,9.70458984375
1.7072296142578125,-7.895507812500001,1.10537109375,8.65634765625,16.66259765625,-0.18310546875,40.1611328125
1.8075032234191895,-3.5170898437500004,1.6125976562500002,7.273437500000001,44.00634765625,30.70068359375,38.6962890625
1.9077656269073486,-4.225292968750001,2.3590820312500003,8.665917968750001,54.8095703125,36.56005859375,62.5
2.0081887245178223,-4.44541015625,2.5074218750000004,9.316699218750001,4.82177734375,126.64794921875,10.07080078125
2.109198570251465,-6.5173828125,3.5984375,3.7611328125,22.5830078125,230.77392578125,32.8369140625
2.2097997665405273,-8.555859375,4.459765625,3.83291015625,-4.69970703125,150.45166015625,87.5244140625
2.3103554248809814,-7.584472656250001,6.483886718750001,-4.62724609375,-26.2451171875,-21.3623046875,-21.97265625
2.410568952560425,-7.311718750000001,5.565136718750001,-1.282421875,0.91552734375,-2.99072265625,-13.97705078125
2.5107600688934326,-8.407519531250001,4.48369140625,-0.92353515625,7.32421875,-2.50244140625,-22.64404296875
2.6109564304351807,-7.8524414062500005,4.871289062500001,-1.435546875,-6.103515625,-9.58251953125,-0.18310546875
2.7113351821899414,-8.4123046875,4.70859375,-1.30634765625,-7.87353515625,-3.23486328125,2.685546875
2.8116326332092285,-8.6611328125,4.6033203125,-1.2919921875,0.8544921875,5.615234375,2.9296875
2.9121103286743164,-8.618066406250001,4.4119140625,-0.59814453125,-2.8076171875,-9.21630859375,-3.84521484375
3.012579917907715,-8.6994140625,4.66552734375,-1.5503906250000001,7.080078125,7.50732421875,-2.50244140625
3.1127378940582275,-8.742480468750001,4.498046875,-1.11494140625,1.64794921875,1.89208984375,0.48828125
3.213343620300293,-8.4697265625,4.4549804687500005,-0.8613281250000001,-0.54931640625,0.732421875,-1.15966796875
3.3137736320495605,-8.575000000000001,4.55546875,-1.2919921875,-0.42724609375,4.39453125,0.48828125
3.414417266845703,-8.570214843750001,4.67509765625,-1.7417968750000001,7.38525390625,14.46533203125,5.06591796875
3.5148942470550537,-8.68505859375,4.7420898437500005,-2.2681640625000004,4.0283203125,12.0849609375,4.82177734375
3.6153509616851807,-8.431445312500001,4.746875,-1.9092773437500001,1.40380859375,1.03759765625,0.0
3.7157387733459473,-8.670703125000001,4.4310546875000005,-1.11494140625,-2.44140625,-6.103515625,-2.50244140625
3.816479206085205,-8.6802734375,4.6703125000000005,-1.5216796875,-0.67138671875,1.8310546875,-0.91552734375
3.917262554168701,-8.517578125,4.689453125,-1.703515625,-0.18310546875,-1.0986328125,0.0
4.017805576324463,-8.713769531250001,4.512402343750001,-1.20107421875,0.48828125,0.18310546875,0.48828125
4.118363857269287,-8.546289062500001,4.632031250000001,-1.53603515625,-4.2724609375,-11.23046875,-2.74658203125
4.218973159790039,-8.575000000000001,4.49326171875,-1.1101562500000002,4.82177734375,2.3193359375,2.685546875
4.319103002548218,-8.75205078125,4.4310546875000005,-0.7991210937500001,1.3427734375,-0.244140625,-0.48828125
4.419358491897583,-8.57978515625,4.498046875,-1.0479492187500001,-1.52587890625,-3.41796875,-0.06103515625
4.519744873046875,-8.73291015625,4.536328125000001,-1.1436523437500001,0.54931640625,1.03759765625,1.5869140625
4.619884729385376,-8.6994140625,4.43583984375,-0.9187500000000001,-1.64794921875,-1.708984375,1.03759765625
4.720186948776245,-8.63720703125,4.5028320312500005,-1.0958007812500001,-1.28173828125,-1.953125,-0.732421875
4.8207807540893555,-8.689843750000001,4.4549804687500005,-0.9331054687500001,2.01416015625,1.708984375,0.0
4.921006917953491,-8.53671875,4.4119140625,-0.52158203125,-2.99072265625,-5.859375,-1.03759765625
5.021357774734497,-8.546289062500001,4.56982421875,-0.92353515625,1.28173828125,-2.0751953125,-1.3427734375
5.1215736865997314,-8.7568359375,4.488476562500001,-0.90439453125,1.8310546875,0.54931640625,1.708984375
5.221743106842041,-8.646777343750001,4.48369140625,-0.8900390625000001,-1.64794921875,-2.50244140625,-2.0751953125
5.3222596645355225,-8.53671875,4.536328125000001,-1.0814453125,2.25830078125,1.0986328125,-0.06103515625
5.42253303527832,-8.766406250000001,4.38798828125,-0.59814453125,3.0517578125,-0.1220703125,-0.79345703125
5.523102521896362,-8.6802734375,4.4549804687500005,-0.8326171875,-1.708984375,-3.72314453125,0.0
5.623716115951538,-8.728125,4.5028320312500005,-0.88046875,4.21142578125,0.732421875,-0.67138671875
5.724234104156494,-8.89560546875,4.3353515625000005,-0.6268554687500001,1.220703125,-1.3427734375,1.52587890625
5.824502229690552,-8.68505859375,4.5267578125000005,-0.976171875,-2.9296875,-2.0751953125,0.06103515625
5.92499041557312,-8.665917968750001,4.48369140625,-0.7943359375000001,3.35693359375,3.72314453125,1.5869140625
6.025400161743164,-8.7568359375,4.4693359375,-0.74169921875,-1.28173828125,-3.0517578125,-1.0986328125
6.125620603561401,-8.632421875,4.5985351562500005,-1.1771484375,4.150390625,3.11279296875,1.220703125
6.226280212402344,-8.622851562500001,4.40234375,-0.31582031250000003,1.40380859375,-1.15966796875,2.197265625
6.327775239944458,-8.62763671875,4.4501953125,-0.5311523437500001,-2.38037109375,-3.662109375,-2.197265625
6.42790150642395,-8.575000000000001,4.5650390625,-0.8421875000000001,-0.6103515625,-2.5634765625,0.79345703125
6.528330564498901,-8.618066406250001,4.4501953125,-0.5311523437500001,-1.64794921875,-1.220703125,1.64794921875
6.62891697883606,-8.68505859375,4.5171875,-0.69384765625,-3.23486328125,-5.859375,-1.220703125
6.729550838470459,-8.503222656250001,4.5458984375,-0.68427734375,-1.40380859375,-3.60107421875,1.46484375
6.830121994018555,-8.823828125,4.4789062500000005,-0.6316406250000001,2.8076171875,1.953125,0.91552734375
6.930511951446533,-8.713769531250001,4.5746093750000005,-0.9666015625000001,-1.46484375,-1.40380859375,0.1220703125
7.031145334243774,-8.56064453125,4.5650390625,-0.7464843750000001,2.13623046875,1.0986328125,0.91552734375
7.13161301612854,-8.728125,4.44541015625,-0.47373046875,-0.3662109375,0.91552734375,-0.1220703125
7.232054710388184,-8.646777343750001,4.5746093750000005,-0.80390625,-2.197265625,-2.86865234375,-1.15966796875
7.332285642623901,-8.58935546875,4.560253906250001,-0.6747070312500001,2.25830078125,3.11279296875,0.91552734375
7.432513475418091,-8.689843750000001,4.52197265625,-0.54072265625,-0.9765625,-1.89208984375,0.1220703125
7.532794952392578,-8.4697265625,4.5985351562500005,-0.7943359375000001,-1.03759765625,-0.54931640625,0.0
7.633296489715576,-8.73291015625,4.5746093750000005,-0.74169921875,2.50244140625,4.5166015625,1.03759765625
7.733999967575073,-8.72333984375,4.4310546875000005,-0.34453125,-2.0751953125,-2.3193359375,-1.0986328125
7.834422588348389,-8.58935546875,4.608105468750001,-0.9666015625000001,-2.3193359375,-2.86865234375,-0.06103515625
7.934765338897705,-8.65634765625,4.56982421875,-0.7369140625,1.953125,3.96728515625,0.9765625
8.035014867782593,-8.8046875,4.5171875,-0.6220703125,0.67138671875,1.28173828125,-0.79345703125
8.135514974594116,-8.551074218750001,4.62724609375,-0.976171875,-1.5869140625,-0.18310546875,0.18310546875
8.23613166809082,-8.61328125,4.536328125000001,-0.708203125,1.953125,2.25830078125,-0.18310546875
8.336438417434692,-8.8046875,4.49326171875,-0.7273437500000001,0.18310546875,-1.220703125,0.3662109375
8.437042713165283,-8.56064453125,4.52197265625,-0.71298828125,-2.25830078125,-2.62451171875,-0.67138671875
8.537264585494995,-8.632421875,4.560253906250001,-0.7225585937500001,-1.03759765625,1.220703125,-0.732421875
8.637857913970947,-8.6994140625,4.55546875,-0.73212890625,0.244140625,1.3427734375,1.46484375
8.738247871398926,-8.38837890625,4.6463867187500005,-0.74169921875,-2.38037109375,-0.54931640625,1.03759765625
8.838894605636597,-8.51279296875,4.5028320312500005,-0.97138671875,1.0986328125,0.8544921875,0.1220703125
8.939369916915894,-8.575000000000001,4.6224609375000005,-0.5311523437500001,-2.685546875,-2.50244140625,-2.3193359375
9.039892435073853,-8.6802734375,4.536328125000001,-1.3111328125000001,1.15966796875,-1.3427734375,1.03759765625
9.140361070632935,-8.6515625,4.5458984375,-0.46894531250000004,1.46484375,1.64794921875,0.18310546875
9.240556001663208,-8.689843750000001,4.58896484375,-1.129296875,1.953125,0.732421875,-0.3662109375
9.341057777404785,-8.632421875,4.63681640625,-0.9283203125,3.47900390625,3.173828125,0.91552734375
9.441278457641602,-8.82861328125,4.63681640625,-1.1340820312500002,6.04248046875,6.8359375,1.64794921875
9.541876316070557,-8.73291015625,4.5506835937500005,-0.85654296875,0.1220703125,-0.1220703125,-1.5869140625
9.642438173294067,-8.598925781250001,4.53154296875,-0.88046875,3.5400390625,1.77001953125,-0.732421875
9.743129014968872,-8.6994140625,4.52197265625,-0.7225585937500001,2.50244140625,-0.06103515625,-1.40380859375
9.843528509140015,-8.5845703125,4.560253906250001,-0.9618164062500001,0.8544921875,0.3662109375,-0.42724609375
